BARKOD_GUNCEL;GLN_GUNCEL;ADET;MF
8699546750016;8680001250202;3;0
8699546750016;8680001497904;2;0
8699546750016;8680001223305;2;0
8699546750016;8680001550289;5;0
8699546750016;8680001562428;3;0
8699546750016;8680001653300;2;0
8699546750016;8680001231256;2;0
8699546750016;8680001504398;5;0
8699546750016;8680001223657;4;0
8699546750016;8680001474455;2;0
8699546750016;8680001474455;3;0
8699546750016;8680001559626;1;0
8699546750016;8680001662395;3;0
8699546750016;8680001618040;2;0
8699546750016;8680001266982;3;0
8699546750016;8680001173211;3;0
8699546750016;8680001188970;5;0
8699546750016;8680001632794;1;0
8699546750016;8680001241804;6;0
8699546750016;8680001634125;3;0
8699546750016;8680001253357;2;0
8699546750016;8680001554157;2;0
8699546750016;8680001554157;3;0
8699546750016;8680001619054;5;0
8699546750016;8680001164325;1;0
8699546750016;8680001525171;2;0
8699546750016;8680001510658;1;0
8699546750016;8680001617845;2;0
8699546750016;8680001200252;1;0
8699546750016;8680001654635;3;0
8699546750016;8680001217748;3;0
8699546750016;8680001220250;2;0
8699546750016;8680001534036;6;0
8699546750016;8680001410637;1;0
8699546750016;8680001266944;2;0
8699546750016;8680001188970;1;0
8699546750016;8680001287611;2;0
8699546090303;8680001549610;2;0
8699546090303;8680001222698;1;0
8699546090303;8680001179114;1;0
8699546090303;8680001549610;2;0
8699546090303;8680001549610;1;0
8699546090303;8680001491735;1;0
8699546090303;8680001291038;1;0
8699546090303;8680001491735;1;0
8699546090303;8680001222698;2;0
8699546090303;8680001246779;1;0
8699546090303;8680001197521;1;0
8699546770014;8680001487363;1;0
8699546778706;8680001225729;1;0
8699546778706;8680001225729;1;0
8699546778706;8680001440368;2;0
8699546778706;8680001242351;1;0
8699546778706;8680001569595;1;0
8699546778706;8680001486199;1;0
8699546778706;8680001455065;1;0
8699546778706;8680001210817;1;0
8699546778706;8680001230488;1;0
8699546778706;8680001218141;1;0
8699546778706;8680001501601;1;0
8699546778706;8680001280940;2;0
8699546778706;8680001245475;1;0
8699546778706;8680001248278;2;0
8699546778706;8680001455065;1;0
8699546778706;8680001510658;1;0
8699546778706;8680001617845;1;0
8699546778706;8680001287796;1;0
8699546778706;8680001292158;1;0
8699546778706;8680001483921;2;0
8699546778706;8680001275021;1;0
8699546778706;8680001511358;1;0
8699546778706;8680001483921;4;0
8699546754892;8680001275151;5;0
8699546754892;8680001189304;12;0
8699546754892;8680001189304;4;0
8699546010035;8680001179114;2;0
8699546010035;8680001534036;2;0
8699546010035;8680001486564;1;0
8699546010035;8680001572762;1;0
8699546010035;8680001217076;1;0
8699546010035;8680001234615;1;0
8699546010035;8680001305605;2;0
8699546010035;8680001662395;1;0
8699546010035;8680001174072;1;0
8699546010035;8680001215164;3;0
8699546010035;8680001690558;1;0
8699546010035;8680001673407;1;0
8699546010035;8680001531011;1;0
8699546010035;8680001185894;1;0
8699546010035;8680001501601;2;0
8699546010035;8680001500901;1;0
8699546010035;8680001509287;2;0
8699546010035;8680001673964;1;0
8699546010035;8680001508570;2;0
8699546010035;8680001183586;2;0
8699546010035;8680001287611;3;0
8699546010035;8680001260072;1;0
8699546010035;8680001622467;2;0
8699546010035;8680001213368;1;0
8699546010035;8680001541799;2;0
8699546010035;8680001197705;1;0
8699546010035;8680001249633;6;0
8699546010035;8680001479764;1;0
8699546010035;8680001490851;1;0
8699546010035;8680001515479;1;0
8699546010035;8680001427185;5;0
8699546010035;8680001264315;2;0
8699546010035;8680001483921;2;0
8699546010035;8680001494675;2;0
8699546010035;8680001661091;2;0
8699546010035;8680001629947;1;0
8699546010035;8680001398492;1;0
8699546010035;8680001637331;2;0
8699546010035;8680001183999;1;0
8699546010035;8680001105632;1;0
8699546010035;8680001510658;1;0
8699546010035;8680001488612;1;0
8699546010035;8680001485895;1;0
8699546010035;8680001489978;1;0
8699546010035;8680001138623;1;0
8699546010035;8680001189434;1;0
8699546010035;8680001572571;1;0
8699546010035;8680001190317;1;0
8699546010035;8680001299478;1;0
8699546010035;8680001506101;1;0
8699546010035;8680001473076;1;0
8699546010035;8680001449446;4;0
8699546010035;8680001212569;1;0
8699546010035;8680001645442;3;0
8699546010035;8680001601226;1;0
8699546010035;8680001625413;4;0
8699546010035;8680001224753;2;0
8699546010035;8680001270972;1;0
8699546010035;8680001627561;5;0
8699546010035;8680001535453;1;0
8699546010035;8680001561056;2;0
8699546010035;8680001561056;1;0
8699546010035;8680001679522;2;0
8699546010035;8680001675685;3;0
8699546010035;8680001230488;2;0
8699546010035;8680001541799;2;0
8699546010035;8680001559633;3;0
8699546010035;8680001215560;1;0
8699546010035;8680001228676;1;0
8699546010035;8680001509942;3;0
8699546010035;8680001534036;4;0
8699546010035;8680001491735;1;0
8699546010035;8680001222230;3;0
8699546010035;8680001525171;2;0
8699546010035;8680001248278;2;0
8699546010035;8680001280513;1;0
8699546010035;8680001219063;1;0
8699546010035;8680001510658;4;0
8699546010035;8680001544530;2;0
8699546010035;8680001617845;1;0
8699546010035;8680001186624;1;0
8699546010035;8680001453269;2;0
8699546010035;8680001572762;1;0
8699546010035;8680001660643;1;0
8699546010035;8680001234615;2;0
8699546010035;8680001534036;3;0
8699546010035;8680001298440;2;0
8699546010035;8680001298259;2;0
8699546010035;8680001679522;1;0
8699546010035;8680001491735;1;0
8699546010035;8680001453801;2;0
8699546010035;8680001226016;3;0
8699546010035;8680001225996;1;0
8699546010035;8680001223213;1;0
8699546010035;8680001297450;1;0
8699546010035;8680001626564;1;0
8699546010035;8680001678655;1;0
8699546010035;8680001485536;1;0
8699546010035;8680001260065;2;0
8699546010035;8680001500901;1;0
8699546010035;8680001673407;2;0
8699546010035;8680001398492;2;0
8699546010035;8680001189434;1;0
8699546010035;8680001190317;1;0
8699546010035;8680001287611;3;0
8699546010035;8680001473076;1;0
8699546010035;8680001236831;1;0
8699546010035;8680001418015;1;0
8699546010035;8680001201143;4;0
8699546010035;8680001220045;1;0
8699546010035;8680001212958;5;0
8699546010035;8680001249633;4;0
8699546010035;8680001598540;7;0
8699546010035;8680001673407;1;0
8699546010035;8680001466047;1;0
8699546010035;8680001457472;1;0
8699546010035;8680001288380;2;0
8699546010035;8680001513659;2;0
8699546010035;8680001617845;3;0
8699546010035;8680001508570;5;0
8699546010035;8680001287611;2;0
8699546010035;8680001288380;1;0
8699546010035;8680001204441;1;0
8699546010035;8680001544530;1;0
8699546010035;8680001534036;5;0
8699546010035;8680001559626;1;0
8699546010035;8680001138623;2;0
8699546010035;8680001278534;1;0
8699546010035;8680001234615;2;0
8699546010035;8680001511358;3;0
8699546010035;8680001419791;1;0
8699546010035;8680001637331;1;0
8699546010035;8680001230488;2;0
8699546010035;8680001288779;1;0
8699546010035;8680001521159;1;0
8699546010035;8680001525171;1;0
8699546010035;8680001679522;1;0
8699546010035;8680001447695;1;0
8699546010035;8680001447695;2;0
8699546010035;8680001299478;2;0
8699546010035;8680001164530;2;0
8699546010035;8680001241408;3;0
8699546010035;8680001538980;1;0
8699546010035;8680001698295;1;0
8699546090075;8680001634125;2;0
8699546090075;8680001267026;1;0
8699546090075;8680001298419;1;0
8699546090075;8680001266944;1;0
8699546090075;8680001429004;1;0
8699546090075;8680001626564;1;0
8699546090075;8680001626564;1;0
8699546090075;8680001466788;6;0
8699546090075;8680001450879;10;0
8699546090075;8680001453269;8;0
8699546090075;8680001234080;3;0
8699546090075;8680001453269;8;0
8699546090075;8680001419791;5;0
8699546090075;8680001295869;2;0
8699546090075;8680001234080;4;0
8699546090075;8680001289981;2;0
8699546090075;8680001377206;10;0
8699546090075;8680001537099;1;0
8699546090075;8680001537099;1;0
8699546090075;8680001450879;9;0
8699546090075;8680001185894;2;0
8699546090075;8680001275144;4;0
8699546090075;8680001429004;5;0
8699546090075;8680001636785;1;0
8699546090075;8680001377206;10;0
8699546090075;8680001624331;5;0
8699546090075;8680001175062;2;0
8699546090075;8680001202522;1;0
8699546090075;8680001381906;1;0
8699546090075;8680001245864;1;0
8699546090075;8680001217410;4;0
8699546090075;8680001641550;6;0
8699546090075;8680001633012;1;0
8699546090075;8680001202713;1;0
8699546090075;8680001698790;2;0
8699546090075;8680001217410;5;0
8699546090075;8680001466788;5;0
8699546090075;8680001488612;2;0
8699546090075;8680001642311;1;0
8699546090075;8680001641550;3;0
8699546090075;8680001185627;5;0
8699546090075;8680001215560;3;0
8699546090075;8680001234615;3;0
8699546090075;8680001447954;1;0
8699546090075;8680001298112;6;0
8699546090075;8680001625338;1;0
8699546090075;8680001164530;1;0
8699546090075;8680001698295;3;0
8699546090136;8680001376810;5;0
8699546090136;8680001224586;3;0
8699546090136;8680001228676;3;0
8699546090136;8680001625185;4;0
8699546090136;8680001173211;4;0
8699546090136;8680001212736;3;0
8699546090136;8680001169146;4;0
8699546090136;8680001480760;3;0
8699546090136;8680001494958;2;0
8699546090136;8680001544530;2;0
8699546090136;8680001285082;2;0
8699546090136;8680001449446;15;0
8699546090136;8680001293780;3;0
8699546090136;8680001376773;2;0
8699546090136;8680001500901;2;0
8699546090136;8680001479320;6;0
8699546090136;8680001381906;3;0
8699546090136;8680001494958;2;0
8699546090136;8680001183722;2;0
8699546090136;8680001537099;10;0
8699546090136;8680001538980;3;0
8699546090136;8680001217076;4;0
8699546090136;8680001429004;2;0
8699546090136;8680001246779;6;0
8699546090136;8680001660643;4;0
8699546090136;8680001212569;2;0
8699546090136;8680001225347;4;0
8699546090136;8680001486564;1;0
8699546090136;8680001572762;4;0
8699546090136;8680001178179;10;0
8699546090136;8680001332977;1;0
8699546090136;8680001212644;3;0
8699546090136;8680001175062;1;0
8699546090136;8680001298259;3;0
8699546090136;8680001241613;5;0
8699546090136;8680001274703;2;0
8699546090136;8680001253371;4;0
8699546090136;8680001179114;1;0
8699546090136;8680001530106;6;0
8699546090136;8680001178506;8;0
8699546090136;8680001464104;4;0
8699546090136;8680001212057;1;0
8699546090136;8680001299478;1;0
8699546090136;8680001209446;2;0
8699546090136;8680001299478;1;0
8699546090136;8680001628360;3;0
8699546090136;8680001473076;5;0
8699546090136;8680001253203;10;0
8699546090136;8680001291496;4;0
8699546090136;8680001221882;4;0
8699546090136;8680001642359;1;0
8699546090136;8680001490851;4;0
8699546090136;8680001538980;3;0
8699546090136;8680001282142;1;0
8699546090136;8680001485895;4;0
8699546090136;8680001293780;6;0
8699546090136;8680001224753;5;0
8699546090136;8680001450305;4;0
8699546090136;8680001221882;4;0
8699546090136;8680001241613;10;0
8699546090136;8680001219704;1;0
8699546090136;8680001183722;4;0
8699546090136;8680001298259;2;0
8699546090136;8680001257720;2;0
8699546090136;8680001486564;2;0
8699546090136;8680001226061;5;0
8699546090136;8680001511358;1;0
8699546090136;8680001510658;1;0
8699546090136;8680001174546;1;0
8699546090136;8680001218141;2;0
8699546090136;8680001510320;3;0
8699546090136;8680001186624;3;0
8699546090136;8680001376773;4;0
8699546090136;8680001248292;3;0
8699546090136;8680001183722;1;0
8699546090136;8680001638208;3;0
8699546090136;8680001238873;2;0
8699546090136;8680001219704;4;0
8699546090136;8680001257720;1;0
8699546090136;8680001175086;4;0
8699546090136;8680001286737;3;0
8699546090136;8680001231041;1;0
8699546090136;8680001572762;4;0
8699546090136;8680001510658;1;0
8699546090136;8680001267125;1;0
8699546090136;8680001222698;2;0
8699546090136;8680001278473;2;0
8699546090136;8680001266845;3;0
8699546090136;8680001249633;10;0
8699546090136;8680001334506;10;0
8699546090136;8680001241804;10;0
8699546090136;8680001204441;4;0
8699546090136;8680001239696;3;0
8699546090136;8680001473076;3;0
8699546090136;8680001210633;1;0
8699546090136;8680001639472;4;0
8699546090136;8680001442393;1;0
8699546090136;8680001419487;5;0
8699546090136;8680001679539;2;0
8699546090136;8680001473373;3;0
8699546090136;8680001185375;1;0
8699546090136;8680001515479;3;0
8699546090136;8680001299478;1;0
8699546090136;8680001244461;1;0
8699546090136;8680001253371;2;0
8699546090136;8680001490851;4;0
8699546090136;8680001291175;1;0
8699546090136;8680001510658;1;0
8699546090136;8680001184965;5;0
8699546090136;8680001619054;10;0
8699546090136;8680001219711;3;0
8699546090136;8680001381227;2;0
8699546090136;8680001185313;3;0
8699546090136;8680001278473;2;0
8699546090136;8680001485895;2;0
8699546090136;8680001637331;4;0
8699546090136;8680001510658;1;0
8699546090136;8680001510658;4;0
8699546090136;8680001494552;2;0
8699546090136;8680001412105;1;0
8699546090136;8680001257720;2;0
8699546090136;8680001239696;2;0
8699546090136;8680001484843;3;0
8699546090136;8680001504398;4;0
8699546090136;8680001626564;2;0
8699546090136;8680001202652;1;0
8699546090136;8680001351244;4;0
8699546090136;8680001289813;4;0
8699546090136;8680001222834;1;0
8699546090136;8680001489978;2;0
8699546090136;8680001376773;4;0
8699546090136;8680001495054;6;0
8699546090136;8680001565139;3;0
8699546090136;8680001597420;2;0
8699546090136;8680001225729;5;0
8699546090136;8680001375899;5;0
8699546090136;8680001442393;3;0
8699546090136;8680001174546;2;0
8699546090136;8680001267125;2;0
8699546090136;8680001259632;2;0
8699546090136;8680001484843;2;0
8699546090136;8680001412105;1;0
8699546090136;8680001429004;3;0
8699546090136;8680001223251;3;0
8699546090136;8680001280940;3;0
8699546090136;8680001515479;2;0
8699546090136;8680001572762;2;0
8699546090136;8680001465255;3;0
8699546090136;8680001189304;2;0
8699546090136;8680001510320;4;0
8699546090136;8680001511358;1;0
8699546090136;8680001511358;1;0
8699546090136;8680001486564;3;0
8699546090136;8680001266845;5;0
8699546090136;8680001236343;4;0
8699546090136;8680001447954;1;0
8699546090136;8680001510658;1;0
8699546090136;8680001286492;1;0
8699546090136;8680001217335;5;0
8699546090136;8680001681259;2;0
8699546090136;8680001698790;2;0
8699546090136;8680001250554;1;0
8699546090136;8680001245475;5;0
8699546090136;8680001238217;5;0
8699546090136;8680001212569;3;0
8699546090136;8680001183722;1;0
8699546090136;8680001625338;2;0
8699546090136;8680001572571;4;0
8699546090136;8680001220045;3;0
8699546090136;8680001633012;4;0
8699546090136;8680001248278;4;0
8699546090136;8680001458998;3;0
8699546090136;8680001249633;10;0
8699546090136;8680001189304;4;0
8699546090136;8680001278381;3;0
8699546090136;8680001549610;1;0
8699546090136;8680001209446;2;0
8699546090150;8680001658862;2;0
8699546090150;8680001174072;4;0
8699546090150;8680001241613;5;0
8699546090150;8680001447954;4;0
8699546090150;8680001213672;2;0
8699546090150;8680001381227;1;0
8699546090150;8680001549610;4;0
8699546090150;8680001241613;10;0
8699546090150;8680001202119;2;0
8699546090150;8680001626564;2;0
8699546090150;8680001510320;1;0
8699546090150;8680001440368;10;0
8699546090150;8680001479320;5;0
8699546090150;8680001241668;4;0
8699546090150;8680001624737;1;0
8699546090150;8680001169146;4;0
8699546090150;8680001297009;8;0
8699546090150;8680001225439;2;0
8699546090150;8680001473373;4;0
8699546090150;8680001291472;5;0
8699546090150;8680001266821;1;0
8699546090150;8680001181926;5;0
8699546090150;8680001250202;3;0
8699546090150;8680001281589;10;0
8699546090150;8680001510658;7;0
8699546090150;8680001549610;3;0
8699546090150;8680001204342;4;0
8699546090150;8680001573165;4;0
8699546090150;8680001365913;5;0
8699546090150;8680001501632;4;0
8699546090150;8680001465255;4;0
8699546090150;8680001334896;3;0
8699546090150;8680001189304;10;0
8699546090150;8680001479320;5;0
8699546090150;8680001213351;4;0
8699546090150;8680001447954;2;0
8699546090150;8680001427352;4;0
8699546090150;8680001466610;3;0
8699546090150;8680001278381;2;0
8699546090150;8680001658862;3;0
8699546090150;8680001249633;10;0
8699546090150;8680001222698;4;0
8699546090150;8680001241378;20;0
8699546090150;8680001299478;1;0
8699546090150;8680001213672;10;0
8699546090150;8680001234080;2;0
8699546090150;8680001291472;4;0
8699546090150;8680001657865;2;0
8699546090150;8680001486199;3;0
8699546090150;8680001189397;5;0
8699546090150;8680001486564;2;0
8699546090150;8680001398492;4;0
8699546090150;8680001266968;4;0
8699546090150;8680001510658;3;0
8699546090150;8680001509287;2;0
8699546090150;8680001500901;2;0
8699546090150;8680001240944;5;0
8699546090150;8680001425051;5;0
8699546090150;8680001572762;2;0
8699546090150;8680001496310;4;0
8699546090150;8680001222124;5;0
8699546090150;8680001173211;6;0
8699546090150;8680001285716;3;0
8699546090150;8680001509287;3;0
8699546090150;8680001253418;4;0
8699546090150;8680001234080;4;0
8699546090150;8680001266968;1;0
8699546090150;8680001333875;1;0
8699546090150;8680001640232;4;0
8699546090150;8680001213719;1;0
8699546090150;8680001218141;4;0
8699546090150;8680001538980;1;0
8699546090150;8680001459032;1;0
8699546090150;8680001338900;20;0
8699546090150;8680001236770;1;0
8699546090150;8680001178506;12;0
8699546090150;8680001484843;3;0
8699546090150;8680001170104;3;0
8699546090150;8680001640232;4;0
8699546090150;8680001170104;3;0
8699546090150;8680001280513;4;0
8699546090150;8680001510658;2;0
8699546090150;8680001187355;3;0
8699546090150;8680001538980;1;0
8699546090150;8680001267125;3;0
8699546090150;8680001473373;3;0
8699546090150;8680001202119;5;0
8699546090150;8680001642359;1;0
8699546090150;8680001244461;3;0
8699546090150;8680001479764;3;0
8699546090150;8680001177530;1;0
8699546090150;8680001641550;15;0
8699546090150;8680001185894;4;0
8699546090150;8680001224753;10;0
8699546090150;8680001248391;8;0
8699546090150;8680001334896;5;0
8699546090150;8680001253203;5;0
8699546090150;8680001202119;5;0
8699546090150;8680001618040;3;0
8699546090150;8680001332977;4;0
8699546090150;8680001515479;4;0
8699546090150;8680001225729;2;0
8699546090150;8680001565306;10;0
8699546090150;8680001253500;20;0
8699546090150;8680001603695;2;0
8699546090150;8680001685813;4;0
8699546090150;8680001381906;2;0
8699546090150;8680001245864;2;0
8699546090150;8680001169146;4;0
8699546090150;8680001618040;4;0
8699546090150;8680001424948;3;0
8699546090150;8680001398492;4;0
8699546090150;8680001603695;4;0
8699546090150;8680001234615;5;0
8699546090150;8680001558438;3;0
8699546090150;8680001625185;4;0
8699546090150;8680001236831;3;0
8699546090150;8680001282128;4;0
8699546090150;8680001299478;10;0
8699546090150;8680001447954;4;0
8699546090150;8680001210633;3;0
8699546090150;8680001246779;5;0
8699546090150;8680001244461;4;0
8699546090150;8680001267064;5;0
8699546090150;8680001486564;5;0
8699546090150;8680001215096;3;0
8699546090150;8680001354283;4;0
8699546090150;8680001234080;1;0
8699546090150;8680001376681;4;0
8699546090150;8680001280810;3;0
8699546090150;8680001226061;2;0
8699546090150;8680001210633;3;0
8699546090150;8680001212439;4;0
8699546090150;8680001235087;5;0
8699546090150;8680001501632;6;0
8699546090150;8680001222834;3;0
8699546090150;8680001266944;2;0
8699546090150;8680001455249;4;0
8699546090150;8680001619054;10;0
8699546090150;8680001437115;4;0
8699546090150;8680001266982;4;0
8699546090150;8680001515479;4;0
8699546090150;8680001660773;4;0
8699546090150;8680001278381;4;0
8699546090150;8680001224869;10;0
8699546090150;8680001218141;6;0
8699546090150;8680001427352;1;0
8699546090150;8680001285716;2;0
8699546090150;8680001232826;3;0
8699546090150;8680001507245;5;0
8699546090150;8680001634125;3;0
8699546090150;8680001278381;3;0
8699546090150;8680001332977;3;0
8699546090150;8680001627561;2;0
8699546090150;8680001248292;6;0
8699546090150;8680001183722;1;0
8699546090150;8680001223862;2;0
8699546090150;8680001267064;8;0
8699546090150;8680001257720;3;0
8699546090150;8680001220250;2;0
8699546090150;8680001175086;8;0
8699546090150;8680001621835;30;0
8699546090150;8680001658794;4;0
8699546090150;8680001376810;2;0
8699546090150;8680001218646;4;0
8699546090150;8680001266968;2;0
8699546090150;8680001173914;1;0
8699546090150;8680001572762;4;0
8699546090150;8680001213351;4;0
8699546090150;8680001188970;3;0
8699546090150;8680001234080;3;0
8699546090150;8680001226771;3;0
8699546090150;8680001573165;4;0
8699546090150;8680001228676;6;0
8699546090150;8680001603695;4;0
8699546090150;8680001202119;3;0
8699546090150;8680001223862;2;0
8699546090150;8680001625413;2;0
8699546090150;8680001222698;3;0
8699546090150;8680001266845;3;0
8699546090150;8680001503513;3;0
8699546090150;8680001219704;4;0
8699546090150;8680001427352;1;0
8699546090150;8680001622818;3;0
8699546090150;8680001253203;10;0
8699546090150;8680001334506;10;0
8699546090150;8680001561988;4;0
8699546090150;8680001257720;4;0
8699546090150;8680001175062;4;0
8699546090150;8680001238217;5;0
8699546090150;8680001638284;1;0
8699546090150;8680001550289;7;0
8699546090150;8680001219704;3;0
8699546090150;8680001174621;4;0
8699546090150;8680001245475;3;0
8699546090150;8680001222230;3;0
8699546090150;8680001550289;2;0
8699546090150;8680001287611;1;0
8699546090150;8680001622467;5;0
8699546090150;8680001248278;4;0
8699546090150;8680001639939;4;0
8699546090150;8680001442393;2;0
8699546090150;8680001266968;2;0
8699546090150;8680001253388;3;0
8699546090150;8680001248322;3;0
8699546090150;8680001333875;4;0
8699546090150;8680001376681;2;0
8699546090150;8680001174621;4;0
8699546090150;8680001282142;3;0
8699546090150;8680001508570;3;0
8699546090150;8680001221882;3;0
8699546090150;8680001665709;10;0
8699546090150;8680001479764;3;0
8699546090150;8680001221219;1;0
8699546090150;8680001210633;3;0
8699546090150;8680001637331;4;0
8699546090150;8680001429004;3;0
8699546090150;8680001298334;2;0
8699546090150;8680001172047;3;0
8699546090150;8680001629947;2;0
8699546090150;8680001572519;4;0
8699546090150;8680001298334;2;0
8699546090150;8680001232826;2;0
8699546090150;8680001280940;4;0
8699546090150;8680001241668;2;0
8699546090150;8680001658794;1;0
8699546090150;8680001174690;4;0
8699546090150;8680001679898;5;0
8699546090150;8680001507245;4;0
8699546090150;8680001634125;2;0
8699546090150;8680001491667;1;0
8699546090150;8680001234080;3;0
8699546090150;8680001187331;5;0
8699546090150;8680001617845;5;0
8699546090150;8680001287413;3;0
8699546090150;8680001658862;9;0
8699546090150;8680001625413;5;0
8699546090150;8680001209057;2;0
8699546090150;8680001236770;2;0
8699546090150;8680001219704;9;0
8699546090150;8680001289813;4;0
8699546090150;8680001466610;2;0
8699546090150;8680001183722;1;0
8699546090150;8680001255092;2;0
8699546090150;8680001646968;2;0
8699546090150;8680001510658;8;0
8699546090150;8680001220250;2;0
8699546090150;8680001278473;4;0
8699546090150;8680001425372;5;0
8699546090150;8680001332977;1;0
8699546090150;8680001173914;1;0
8699546090150;8680001253388;3;0
8699546090150;8680001234615;5;0
8699546090150;8680001288779;4;0
8699546090150;8680001222124;5;0
8699546090150;8680001444960;5;0
8699546090150;8680001237890;2;0
8699546090150;8680001427352;1;0
8699546090150;8680001690558;4;0
8699546090150;8680001490851;4;0
8699546090150;8680001510320;4;0
8699546090150;8680001222698;3;0
8699546090150;8680001253500;5;0
8699546090150;8680001381906;5;0
8699546090150;8680001174072;3;0
8699546090150;8680001490851;5;0
8699546090150;8680001282142;3;0
8699546090150;8680001487363;8;0
8699546090150;8680001490851;4;0
8699546090150;8680001240944;3;0
8699546090150;8680001209446;3;0
8699546090150;8680001479320;2;0
8699546090150;8680001351244;7;0
8699546090150;8680001266845;5;0
8699546090150;8680001189434;5;0
8699546090150;8680001278381;2;0
8699546090150;8680001289813;4;0
8699546090150;8680001488780;2;0
8699546090150;8680001464104;4;0
8699546090150;8680001249633;10;0
8699546090150;8680001642359;3;0
8699546090150;8680001220250;1;0
8699546090150;8680001234615;4;0
8699546090150;8680001617845;10;0
8699546090150;8680001217335;3;0
8699546090150;8680001241408;4;0
8699546090150;8680001647118;3;0
8699546090150;8680001183722;1;0
8699546090150;8680001333875;2;0
8699546090150;8680001698790;2;0
8699546090150;8680001267064;8;0
8699546090150;8680001216277;3;0
8699546090150;8680001215096;3;0
8699546090150;8680001332977;1;0
8699546090150;8680001185528;2;0
8699546090150;8680001528813;5;0
8699546090150;8680001238217;5;0
8699546090150;8680001479320;5;0
8699546090150;8680001244461;3;0
8699546090150;8680001241613;10;0
8699546090150;8680001491735;2;0
8699546090150;8680001658794;2;0
8699546090150;8680001210817;8;0
8699546090150;8680001442393;1;0
8699546090150;8680001497904;3;0
8699546090150;8680001466610;4;0
8699546090150;8680001509287;4;0
8699546090150;8680001253500;5;0
8699546090150;8680001424948;4;0
8699546090150;8680001227181;10;0
8699546090150;8680001248278;4;0
8699546090150;8680001274390;3;0
8699546090150;8680001504398;3;0
8699546090150;8680001332977;4;0
8699546090150;8680001248322;7;0
8699546090150;8680001175062;2;0
8699546090150;8680001246779;3;0
8699546090150;8680001638208;4;0
8699546090150;8680001217076;4;0
8699546090150;8680001479320;1;0
8699546090150;8680001365913;3;0
8699546090150;8680001625413;4;0
8699546090150;8680001491667;3;0
8699546090150;8680001212439;5;0
8699546090150;8680001174072;12;0
8699546090150;8680001461240;2;0
8699546090150;8680001495054;1;0
8699546090150;8680001220045;1;0
8699546093953;8680001222698;1;0
8699546093953;8680001241613;1;0
8699546093953;8680001185375;2;0
8699546093953;8680001216277;2;0
8699546093953;8680001278534;1;0
8699546093953;8680001188970;3;0
8699546093953;8680001675685;2;0
8699546093953;8680001174621;2;0
8699546093953;8680001466047;1;0
8699546093953;8680001227181;1;0
8699546093953;8680001658794;1;0
8699546093953;8680001209057;1;0
8699546093953;8680001626564;2;0
8699546093953;8680001189397;1;0
8699546093953;8680001326426;1;0
8699546093953;8680001626564;2;0
8699546093953;8680001646968;2;0
8699546093953;8680001267026;2;0
8699546093953;8680001253388;2;0
8699546093953;8680001225729;5;0
8699546093953;8680001223251;1;0
8699546093953;8680001173914;2;0
8699546093953;8680001210633;1;0
8699546093953;8680001204342;1;0
8699546093953;8680001495283;3;0
8699546093953;8680001218547;1;0
8699546093953;8680001437115;3;0
8699546093953;8680001201143;5;0
8699546093953;8680001222834;4;0
8699546093953;8680001274802;3;0
8699546093953;8680001227181;3;0
8699546093953;8680001217076;5;0
8699546093953;8680001685813;2;0
8699546093953;8680001641550;4;0
8699546093953;8680001622498;2;0
8699546093953;8680001234615;10;0
8699546093953;8680001658794;4;0
8699546093953;8680001221455;2;0
8699546093953;8680001326426;3;0
8699546093953;8680001491735;3;0
8699546093953;8680001555253;2;0
8699546093953;8680001662395;3;0
8699546093953;8680001489978;5;0
8699546093953;8680001485895;3;0
8699546093953;8680001334896;2;0
8699546093953;8680001266944;5;0
8699546093953;8680001625413;5;0
8699546093953;8680001656660;2;0
8699546093953;8680001266777;3;0
8699546093953;8680001282142;5;0
8699546093953;8680001174072;5;0
8699546093953;8680001225996;5;0
8699546093953;8680001226641;1;0
8699546093953;8680001554782;1;0
8699546093953;8680001217953;2;0
8699546093953;8680001169146;4;0
8699546093953;8680001427772;5;0
8699546093953;8680001215164;5;0
8699546093953;8680001690558;3;0
8699546093953;8680001253357;2;0
8699546093953;8680001629428;3;0
8699546093953;8680001673407;5;0
8699546093953;8680001418015;3;0
8699546093953;8680001625185;2;0
8699546093953;8680001634125;3;0
8699546093953;8680001264315;3;0
8699546093953;8680001679898;4;0
8699546093953;8680001658763;5;0
8699546093953;8680001427185;10;0
8699546093953;8680001253371;3;0
8699546093953;8680001212644;10;0
8699546093953;8680001177530;5;0
8699546093953;8680001503513;2;0
8699546093953;8680001657971;2;0
8699546093953;8680001260485;3;0
8699546093953;8680001241804;2;0
8699546093953;8680001629947;3;0
8699546093953;8680001494675;1;0
8699546093953;8680001333875;2;0
8699546093953;8680001494675;1;0
8699546093953;8680001450305;3;0
8699546093953;8680001270972;3;0
8699546093953;8680001288380;2;0
8699546093953;8680001458998;5;0
8699546093953;8680001602254;5;0
8699546093953;8680001672844;1;0
8699546093953;8680001254712;5;0
8699546093953;8680001429219;3;0
8699546093953;8680001161027;3;0
8699546093953;8680001457472;3;0
8699546093953;8680001267125;5;0
8699546093953;8680001244850;5;0
8699546093953;8680001548293;3;0
8699546093953;8680001425051;2;0
8699546093953;8680001653300;2;0
8699546093953;8680001203369;2;0
8699546093953;8680001185627;1;0
8699546093953;8680001538980;5;0
8699546093953;8680001145959;1;0
8699546093953;8680001215560;2;0
8699546093953;8680001197521;2;0
